author_id;author_name;author_lifetime;author_born;author_died;author_gender;priority;isNationalPoet;v1;author_wkpd_url;author_other_url;src_knihi_url;src_vershyRu_url;src_other_url;author_poemCount;src_knihi_path
1;Іаахім Храптовіч;1729-1812;1729;1812;m;!;;;https://be.wikipedia.org/wiki/%D0%86%D0%B0%D1%85%D1%96%D0%BC_%D0%A5%D1%80%D0%B0%D0%BF%D1%82%D0%BE%D0%B2%D1%96%D1%87 ;;;;;;
2;Міхал Карыцкі;1714-1781;1714;1781;m;!;;TRUE;https://be.wikipedia.org/wiki/%D0%9C%D1%96%D1%85%D0%B0%D0%BB_%D0%9A%D0%B0%D1%80%D1%8B%D1%86%D0%BA%D1%96 ;;;;http://khblit.narod.ru/arhiu/lib/karytski.htm;;
3;Ян Баршчэўскі;1794-1851;1794;1851;m;!!!;;TRUE;https://be.wikipedia.org/wiki/%D0%AF%D0%BD_%D0%91%D0%B0%D1%80%D1%88%D1%87%D1%8D%D1%9E%D1%81%D0%BA%D1%96 ;;https://knihi.com/Jan_Barsceuski/;;;;Jan_Barsceuski
4;Паўлюк Багрым;?-1891;1812;1891;m;!!!;;TRUE;https://be.wikipedia.org/wiki/%D0%9F%D0%B0%D1%9E%D0%BB%D1%8E%D0%BA_%D0%91%D0%B0%D0%B3%D1%80%D1%8B%D0%BC;;https://knihi.com/Pauluk_Bahrym/;http://vershy.ru/category/paulyuk-bagrym;;1;Pauluk_Bahrym
5;Францішак Савіч;1815-1845;1815;1845;m;;;;https://be.wikipedia.org/wiki/%D0%A4%D1%80%D0%B0%D0%BD%D1%86%D1%96%D1%88%D0%B0%D0%BA_%D0%A1%D0%B0%D0%B2%D1%96%D1%87 ;;;;;;
6;Ігнат Легатовіч;1796-1867;1796;1867;m;;;;https://be.wikipedia.org/wiki/%D0%86%D0%B3%D0%BD%D0%B0%D1%82_%D0%A1%D1%8B%D0%BC%D0%BE%D0%BD%D0%B0%D0%B2%D1%96%D1%87_%D0%9B%D0%B5%D0%B3%D0%B0%D1%82%D0%BE%D0%B2%D1%96%D1%87 ;;;;;;
7;Ян Чачот;1796-1847;1796;1847;m;!!!;;TRUE;https://be.wikipedia.org/wiki/%D0%AF%D0%BD_%D0%A7%D0%B0%D1%87%D0%BE%D1%82 ;;https://knihi.com/Jan_Cacot/;;;;Jan_Cacot
8;Адэля з Устроні;?;1800;1899;f;;;;;https://bis.nlb.by/ru/documents/132967;;;;;
9;Вінцэнт Дунін-Марцінкевіч;1808-1884;1808;1884;m;!!!;;TRUE;https://be.wikipedia.org/wiki/%D0%92%D1%96%D0%BD%D1%86%D1%8D%D0%BD%D1%82_%D0%94%D1%83%D0%BD%D1%96%D0%BD-%D0%9C%D0%B0%D1%80%D1%86%D1%96%D0%BD%D0%BA%D0%B5%D0%B2%D1%96%D1%87;;;;http://moykahany.ru/autor/vintsent-dunin-martsinkevich;;
10;Арцём Вярыга-Дарэўскі;1816-1884;1816;1884;m;;;;https://be.wikipedia.org/wiki/%D0%90%D1%80%D1%86%D1%91%D0%BC_%D0%86%D0%B3%D0%BD%D0%B0%D1%86%D1%8C%D0%B5%D0%B2%D1%96%D1%87_%D0%92%D1%8F%D1%80%D1%8B%D0%B3%D0%B0-%D0%94%D0%B0%D1%80%D1%8D%D1%9E%D1%81%D0%BA%D1%96 ;;;;;;
11;Ялегі Пранціш Вуль;1835-?;1835;1894;m;;;;https://be.wikipedia.org/wiki/%D0%AF%D0%BB%D0%B5%D0%B3%D1%96_%D0%9F%D1%80%D0%B0%D0%BD%D1%86%D1%96%D1%88_%D0%92%D1%83%D0%BB%D1%8C ;;;;;;
12;Аляксандр Рыпінскі;1811-1900;1811;1900;m;;;;https://be.wikipedia.org/wiki/%D0%90%D0%BB%D1%8F%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%A4%D0%B5%D0%BB%D1%96%D0%BA%D1%81%D0%B0%D0%B2%D1%96%D1%87_%D0%A0%D1%8B%D0%BF%D1%96%D0%BD%D1%81%D0%BA%D1%96 ;;;;;;
13;Уладзіслаў Сыракомля;1823-1862;1823;1862;m;!!!;;TRUE;https://be.wikipedia.org/wiki/%D0%A3%D0%BB%D0%B0%D0%B4%D0%B7%D1%96%D1%81%D0%BB%D0%B0%D1%9E_%D0%A1%D1%8B%D1%80%D0%B0%D0%BA%D0%BE%D0%BC%D0%BB%D1%8F ;;https://knihi.com/Uladzislau_Syrakomla/;;;;Uladzislau_Syrakomla
14;Вінцэсь Каратынскі;1831-1891;1831;1891;m;;;;https://be.wikipedia.org/wiki/%D0%92%D1%96%D0%BD%D1%86%D1%8D%D1%81%D1%8C_%D0%9A%D0%B0%D1%80%D0%B0%D1%82%D1%8B%D0%BD%D1%81%D0%BA%D1%96 ;;;;;;
15;Кастусь Каліноўскі;1838-1864;1838;1864;m;!;;TRUE;https://be.wikipedia.org/wiki/%D0%9A%D0%B0%D1%81%D1%82%D1%83%D1%81%D1%8C_%D0%9A%D0%B0%D0%BB%D1%96%D0%BD%D0%BE%D1%9E%D1%81%D0%BA%D1%96 ;;https://knihi.com/Kastus_Kalinouski/;;;1;Kastus_Kalinouski
16;Вайніслаў Савіч-Заблоцкі;1850-1893;1850;1893;m;;;;https://be.wikipedia.org/wiki/%D0%92%D0%B0%D0%B9%D0%BD%D1%96%D1%81%D0%BB%D0%B0%D1%9E_%D0%9A%D0%B0%D0%B7%D1%96%D0%BC%D1%96%D1%80_%D0%9A%D0%B0%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%86%D1%96%D0%BD%D0%B0%D0%B2%D1%96%D1%87_%D0%9B%D0%B0%D0%B4%D0%B0-%D0%97%D0%B0%D0%B1%D0%BB%D0%BE%D1%86%D0%BA%D1%96 ;;;;;;
17;Аляксандр Ельскі;1834-1916;1834;1916;m;;;;https://be.wikipedia.org/wiki/%D0%90%D0%BB%D1%8F%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9A%D0%B0%D1%80%D0%BB%D0%B0%D0%B2%D1%96%D1%87_%D0%95%D0%BB%D1%8C%D1%81%D0%BA%D1%96 ;;;;;;
18;Францішак Багушэвіч;1840-1900;1840;1900;m;!!!;;TRUE;https://be.wikipedia.org/wiki/%D0%A4%D1%80%D0%B0%D0%BD%D1%86%D1%96%D1%88%D0%B0%D0%BA_%D0%91%D0%B0%D0%B3%D1%83%D1%88%D1%8D%D0%B2%D1%96%D1%87 ;;https://knihi.com/Francisak_Bahusevic/;http://vershy.ru/category/frantsishak-bagushevi;;;Francisak_Bahusevic
19;Янка Лучына;1851-1897;1851;1897;m;!!!;;TRUE;https://be.wikipedia.org/wiki/%D0%AF%D0%BD%D0%BA%D0%B0_%D0%9B%D1%83%D1%87%D1%8B%D0%BD%D0%B0 ;;https://knihi.com/Janka_Lucyna/;http://vershy.ru/category/kastus-kalinouski;;;Janka_Lucyna
20;Фелікс Тапчэўскі;1838-1892;1838;1892;m;;;;https://be.wikipedia.org/wiki/%D0%A4%D0%B5%D0%BB%D1%96%D0%BA%D1%81_%D0%A4%D0%B5%D0%BB%D1%96%D0%BA%D1%81%D0%B0%D0%B2%D1%96%D1%87_%D0%A2%D0%B0%D0%BF%D1%87%D1%8D%D1%9E%D1%81%D0%BA%D1%96 ;;;;;;
21;Адам Гурыновіч;1869-1894;1869;1894;m;!;;TRUE;https://be.wikipedia.org/wiki/%D0%90%D0%B4%D0%B0%D0%BC_%D0%93%D1%83%D1%80%D1%8B%D0%BD%D0%BE%D0%B2%D1%96%D1%87 ;;https://knihi.com/Adam_Hurynovic/;;;;Adam_Hurynovic
22;Альгерд Абуховіч;1840-1898;1840;1898;m;;;;https://be.wikipedia.org/wiki/%D0%90%D0%BB%D1%8C%D0%B3%D0%B5%D1%80%D0%B4_%D0%90%D0%B1%D1%83%D1%85%D0%BE%D0%B2%D1%96%D1%87 ;;;;;;
23;Лявон Вітан-Дубейкаўскі;1869-1940;1869;1940;m;;;;https://be.wikipedia.org/wiki/%D0%9B%D1%8F%D0%B2%D0%BE%D0%BD_%D0%86%D0%B2%D0%B0%D0%BD%D0%B0%D0%B2%D1%96%D1%87_%D0%94%D1%83%D0%B1%D0%B5%D0%B9%D0%BA%D0%B0%D1%9E%D1%81%D0%BA%D1%96 ;;;;;;
24;Бруно Каратынскі;1873-1948;1873;1948;m;;;;;;;;;;
25;Карусь Каганец;1868-1918;1868;1918;m;!;;TRUE;https://be.wikipedia.org/wiki/%D0%9A%D0%B0%D1%80%D1%83%D1%81%D1%8C_%D0%9A%D0%B0%D0%B3%D0%B0%D0%BD%D0%B5%D1%86 ;;https://knihi.com/Karus_Kahaniec/;;;;Karus_Kahaniec
26;Цётка;1876-1916;1876;1916;f;!!!;;TRUE;https://be.wikipedia.org/wiki/%D0%90%D0%BB%D0%B0%D1%96%D0%B7%D0%B0_%D0%A1%D1%86%D1%8F%D0%BF%D0%B0%D0%BD%D0%B0%D1%9E%D0%BD%D0%B0_%D0%9F%D0%B0%D1%88%D0%BA%D0%B5%D0%B2%D1%96%D1%87 ;;https://knihi.com/Ciotka/;;;;Ciotka
27;Дзядзька Пранук;1882-1940;1882;1940;m;!;;;https://be.wikipedia.org/wiki/%D0%A4%D1%80%D0%B0%D0%BD%D1%86%D1%96%D1%88%D0%B0%D0%BA_%D0%A3%D0%BC%D1%8F%D1%81%D1%82%D0%BE%D1%9E%D1%81%D0%BA%D1%96 ;;;;;;
28;Янка Купала;1882-1942;1882;1942;m;!!!;TRUE;TRUE;https://be.wikipedia.org/wiki/%D0%AF%D0%BD%D0%BA%D0%B0_%D0%9A%D1%83%D0%BF%D0%B0%D0%BB%D0%B0 ;;https://knihi.com/Janka_Kupala/;http://vershy.ru/category/yanka-kupala;;;Janka_Kupala
29;Якуб Колас;1882-1956;1882;1956;m;!!!;TRUE;TRUE;https://be.wikipedia.org/wiki/%D0%AF%D0%BA%D1%83%D0%B1_%D0%9A%D0%BE%D0%BB%D0%B0%D1%81 ;;https://knihi.com/Jakub_Kolas/;http://vershy.ru/category/yakub-kolas;;;Jakub_Kolas
30;Эдзюк Будзька;1882-1958;1882;1958;m;;;;https://be.wikipedia.org/wiki/%D0%AD%D0%B4%D0%B2%D0%B0%D1%80%D0%B4_%D0%90%D0%B4%D0%B0%D0%BC%D0%B0%D0%B2%D1%96%D1%87_%D0%91%D1%83%D0%B4%D0%B7%D1%8C%D0%BA%D0%B0 ;;;;;;
31;Максім Багдановіч;1891-1917;1891;1917;m;!!!;;TRUE;https://be.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BA%D1%81%D1%96%D0%BC_%D0%91%D0%B0%D0%B3%D0%B4%D0%B0%D0%BD%D0%BE%D0%B2%D1%96%D1%87 ;;https://knihi.com/Maksim_Bahdanovic/;http://vershy.ru/category/maks%D1%96m-bagdanov%D1%96ch;;;Maksim_Bahdanovic
32;Алесь Гарун;1887-1920;1887;1920;m;!;;TRUE;https://be.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D1%81%D1%8C_%D0%93%D0%B0%D1%80%D1%83%D0%BD ;;https://knihi.com/Ales_Harun/;http://vershy.ru/category/ales-garun;;;Ales_Harun
33;Альберт Паўловіч;1875-1951;1875;1951;m;;;;https://be.wikipedia.org/wiki/%D0%90%D0%BB%D1%8C%D0%B1%D0%B5%D1%80%D1%82_%D0%A4%D1%80%D0%B0%D0%BD%D1%86%D0%B0%D0%B2%D1%96%D1%87_%D0%9F%D0%B0%D1%9E%D0%BB%D0%BE%D0%B2%D1%96%D1%87 ;;;;;;
34;Дзед Доніс;?;?;;m;;;;;;;;;;
35;Гальяш Леўчык;1880-1944;1880;1944;m;;;;https://be.wikipedia.org/wiki/%D0%93%D0%B0%D0%BB%D1%8C%D1%8F%D1%88_%D0%9B%D0%B5%D1%9E%D1%87%D1%8B%D0%BA ;;;;;;
36;Уладзіслаў Галубок;1882-1937;1882;1937;m;!;;TRUE;https://be.wikipedia.org/wiki/%D0%A3%D0%BB%D0%B0%D0%B4%D0%B7%D1%96%D1%81%D0%BB%D0%B0%D1%9E_%D0%93%D0%B0%D0%BB%D1%83%D0%B1%D0%BE%D0%BA ;;https://knihi.com/Uladzislau_Halubok/;;;;Uladzislau_Halubok
37;Вацлаў Ластоўскі;1883-1937;1883;1937;m;!;;;https://be.wikipedia.org/wiki/%D0%92%D0%B0%D1%86%D0%BB%D0%B0%D1%9E_%D0%AE%D1%81%D1%82%D1%8B%D0%BD%D0%B0%D0%B2%D1%96%D1%87_%D0%9B%D0%B0%D1%81%D1%82%D0%BE%D1%9E%D1%81%D0%BA%D1%96 ;;;;;;
38;Юзя Шчупак;1890-1936;1890;1936;m;;;;;;;;;;
39;Цішка Гартны;1887-1937;1887;1937;m;!!!;;TRUE;https://be.wikipedia.org/wiki/%D0%97%D0%BC%D1%96%D1%86%D0%B5%D1%80_%D0%96%D1%8B%D0%BB%D1%83%D0%BD%D0%BE%D0%B2%D1%96%D1%87 ;;https://knihi.com/Ciska_Hartny/;;;;Ciska_Hartny
40;Алесь Гурло;1892-1938;1892;1938;m;;;;https://be.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D1%81%D1%8C_%D0%93%D1%83%D1%80%D0%BB%D0%BE ;;;;;;
41;Анатоль Дзяркач;1887-1937;1887;1937;m;;;;https://be.wikipedia.org/wiki/%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C_%D0%94%D0%B7%D1%8F%D1%80%D0%BA%D0%B0%D1%87  ;;;;;;
42;Андрэй Зязюля;1878-1921;1878;1921;m;;;;https://be.wikipedia.org/wiki/%D0%90%D0%BB%D1%8F%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%A1%D1%86%D1%8F%D0%BF%D0%B0%D0%BD%D0%B0%D0%B2%D1%96%D1%87_%D0%90%D1%81%D1%82%D1%80%D0%B0%D0%BC%D0%BE%D0%B2%D1%96%D1%87 ;;;;;;
43;Янук Д.;1890-1943;1890;1943;m;;;;;;;;;;
44;М. Арол;1890-1918;1890;1918;m;;;;https://be.wikipedia.org/wiki/%D0%9C._%D0%90%D1%80%D0%BE%D0%BB ;;;;;;
45;Янка Журба;1881-1964;1881;1964;m;!;;TRUE;https://be.wikipedia.org/wiki/%D0%AF%D0%BD%D0%BA%D0%B0_%D0%96%D1%83%D1%80%D0%B1%D0%B0 ;;https://knihi.com/Janka_Zurba/;http://vershy.ru/category/yanka-zhurba;;;Janka_Zurba
46;Канстанцыя Буйло;1893-1986;1893;1986;f;!;;TRUE;https://be.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%86%D1%8B%D1%8F_%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%B0%D1%9E%D0%BD%D0%B0_%D0%91%D1%83%D0%B9%D0%BB%D0%BE ;;https://knihi.com/Kanstancyja_Bujlo/;http://vershy.ru/category/kanstantsyya-builo;;;Kanstancyja_Bujlo
47;І. Піліпаў;1879-?;1879;?;m;;;;;;;;;;
48;Фабіян Шантыр;1887-1920;1887;1920;m;;;;https://be.wikipedia.org/wiki/%D0%A4%D0%B0%D0%B1%D1%96%D1%8F%D0%BD_%D0%93%D1%96%D0%BB%D1%8F%D1%80%D0%B0%D0%B2%D1%96%D1%87_%D0%A8%D0%B0%D0%BD%D1%82%D1%8B%D1%80 ;;;;;;
49;Змітрок Бядуля;1886-1941;1886;1941;m;!!!;;TRUE;https://be.wikipedia.org/wiki/%D0%97%D0%BC%D1%96%D1%82%D1%80%D0%BE%D0%BA_%D0%91%D1%8F%D0%B4%D1%83%D0%BB%D1%8F ;;;http://vershy.ru/category/zm%D1%96trok-byadulya;;;
50;Хведар Чарнышэвіч;188?-?;1880;?;m;!;;TRUE;https://be.wikipedia.org/wiki/%D0%A5%D0%B2%D0%B5%D0%B4%D0%B0%D1%80_%D0%86%D0%BE%D1%81%D1%96%D1%84%D0%B0%D0%B2%D1%96%D1%87_%D0%A7%D0%B0%D1%80%D0%BD%D1%8B%D1%88%D1%8D%D0%B2%D1%96%D1%87 ;;;;https://be.wikisource.org/wiki/%D0%90%D1%9E%D1%82%D0%B0%D1%80:%D0%A5%D0%B2%D0%B5%D0%B4%D0%B0%D1%80_%D0%A7%D0%B0%D1%80%D0%BD%D1%8B%D1%88%D1%8D%D0%B2%D1%96%D1%87;;
51;Лявон Лобік;1871-1918;1871;1918;m;;;;https://be.wikipedia.org/wiki/%D0%9B%D1%8F%D0%B2%D0%BE%D0%BD_%D0%A1%D1%86%D1%8F%D0%BF%D0%B0%D0%BD%D0%B0%D0%B2%D1%96%D1%87_%D0%9B%D0%BE%D0%B1%D1%96%D0%BA ;;;;;;
52;Альфонс Петрашкевіч;1894-1918;1894;1918;m;;;;;;;;;;
53;Кандрат Лейка;1860-1921;1860;1921;m;;;;https://be.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BD%D0%B4%D1%80%D0%B0%D1%82_%D0%9B%D0%B5%D0%B9%D0%BA%D0%B0 ;;;;;;
54;Зоська Верас;1892-1991;1892;1991;f;!;;TRUE;;;https://knihi.com/Zoska_Vieras/;http://vershy.ru/category/zoska-veras;;;Zoska_Vieras
55;Леапольд Родзевіч;1895-1938;1895;1938;m;;;;https://be.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B0%D0%BF%D0%BE%D0%BB%D1%8C%D0%B4_%D0%86%D0%B2%D0%B0%D0%BD%D0%B0%D0%B2%D1%96%D1%87_%D0%A0%D0%BE%D0%B4%D0%B7%D0%B5%D0%B2%D1%96%D1%87 ;;;;;;
56;Юзюк Фарботка;1893-?;1893;1956;m;;;;https://be.wikipedia.org/wiki/%D0%AE%D0%B7%D1%8E%D0%BA_%D0%A4%D0%B0%D1%80%D0%B1%D0%BE%D1%82%D0%BA%D0%B0 ;https://bis.nlb.by/ru/documents/129556;;;;;
57;Казімір Сваяк;1890-1926;1890;1926;m;;;;https://be.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B7%D1%96%D0%BC%D1%96%D1%80_%D0%A1%D0%B2%D0%B0%D1%8F%D0%BA ;;;;;;
58;Міхась Ганчарык;1899-1986;1899;1986;m;!;;;https://be.wikipedia.org/wiki/%D0%9C%D1%96%D1%85%D0%B0%D1%96%D0%BB_%D0%9C%D1%96%D0%BA%D0%B0%D0%BB%D0%B0%D0%B5%D0%B2%D1%96%D1%87_%D0%93%D0%B0%D0%BD%D1%87%D0%B0%D1%80%D1%8B%D0%BA ;;;;;;
59;Міхайла Грамыка;1885-1969;1885;1969;m;;;;https://be.wikipedia.org/wiki/%D0%9C%D1%96%D1%85%D0%B0%D0%B9%D0%BB%D0%B0_%D0%93%D1%80%D0%B0%D0%BC%D1%8B%D0%BA%D0%B0 ;;;;;;
60;Міхась Чарот;1896-1937;1896;1937;m;!;;TRUE;https://be.wikipedia.org/wiki/%D0%9C%D1%96%D1%85%D0%B0%D1%81%D1%8C_%D0%A7%D0%B0%D1%80%D0%BE%D1%82 ;;https://knihi.com/Michas_Carot/;http://vershy.ru/category/m%D1%96khas-charot;;;Michas_Carot
61;Кандрат Крапіва;1896-1991;1896;1991;m;!!!;;TRUE;https://be.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BD%D0%B4%D1%80%D0%B0%D1%82_%D0%9A%D1%80%D0%B0%D0%BF%D1%96%D0%B2%D0%B0 ;;https://knihi.com/Kandrat_Krapiva/;http://vershy.ru/category/kandrat-krap%D1%96va;;;Kandrat_Krapiva
62;Ігнат Канчэўскі;1896-1923;1896;1923;m;;;;https://be.wikipedia.org/wiki/%D0%86%D0%B3%D0%BD%D0%B0%D1%82_%D0%A3%D0%BB%D0%B0%D0%B4%D0%B7%D1%96%D0%BC%D1%96%D1%80%D0%B0%D0%B2%D1%96%D1%87_%D0%9A%D0%B0%D0%BD%D1%87%D1%8D%D1%9E%D1%81%D0%BA%D1%96 ;;;;;;
63;Макар Краўцоў;1891-1939;1891;1939;m;;;;https://be.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BA%D0%B0%D1%80_%D0%9A%D1%80%D0%B0%D1%9E%D1%86%D0%BE%D1%9E ;;;;;;
64;Алесь Смаленец;1893-1966;1893;1966;m;;;;https://be.wikipedia.org/wiki/%D0%90%D0%BB%D1%8F%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%A0%D1%83%D0%B6%D0%B0%D0%BD%D1%86%D0%BE%D1%9E ;;;;;;
65;Міхась Клімковіч;1899-1954;1899;1954;m;;;;https://be.wikipedia.org/wiki/%D0%9C%D1%96%D1%85%D0%B0%D1%81%D1%8C_%D0%9A%D0%BB%D1%96%D0%BC%D0%BA%D0%BE%D0%B2%D1%96%D1%87 ;;;;;;
66;Аркадзь Моркаўка;1900-1957;1900;1957;m;;;;https://be.wikipedia.org/wiki/%D0%90%D1%80%D0%BA%D0%B0%D0%B4%D0%B7%D1%8C_%D0%90%D0%BD%D0%B4%D1%80%D1%8D%D0%B5%D0%B2%D1%96%D1%87_%D0%9C%D0%BE%D1%80%D0%BA%D0%B0%D1%9E%D0%BA%D0%B0 ;;;;;;
67;Уладзімір Жылка;1900-1933;1900;1933;m;!;;TRUE;https://be.wikipedia.org/wiki/%D0%A3%D0%BB%D0%B0%D0%B4%D0%B7%D1%96%D0%BC%D1%96%D1%80_%D0%90%D0%B4%D0%B0%D0%BC%D0%B0%D0%B2%D1%96%D1%87_%D0%96%D1%8B%D0%BB%D0%BA%D0%B0 ;;https://knihi.com/Uladzimir_Zylka/;http://vershy.ru/category/uladz%D1%96m%D1%96r-zhylka;;;Uladzimir_Zylka
68;Уладзімір Дубоўка;1901-1976;1901;1976;m;!;;TRUE;https://be.wikipedia.org/wiki/%D0%A3%D0%BB%D0%B0%D0%B4%D0%B7%D1%96%D0%BC%D1%96%D1%80_%D0%94%D1%83%D0%B1%D0%BE%D1%9E%D0%BA%D0%B0 ;;https://knihi.com/Uladzimir_Dubouka/;http://vershy.ru/category/uladz%D1%96m%D1%96r-dubo%D1%9Eka;;;Uladzimir_Dubouka
69;Нічыпар Чарнушэвіч;1900-1967;1900;1967;m;;;;https://be.wikipedia.org/wiki/%D0%9D%D1%96%D1%87%D1%8B%D0%BF%D0%B0%D1%80_%D0%A2%D0%BE%D0%B4%D0%B0%D1%80%D0%B0%D0%B2%D1%96%D1%87_%D0%A7%D0%B0%D1%80%D0%BD%D1%83%D1%88%D1%8D%D0%B2%D1%96%D1%87 ;;;;;;
70;Язэп Пушча;1902-1964;1902;1964;m;!;;TRUE;https://be.wikipedia.org/wiki/%D0%AF%D0%B7%D1%8D%D0%BF_%D0%9F%D1%83%D1%88%D1%87%D0%B0 ;;https://knihi.com/Jazep_Pusca/;http://vershy.ru/category/yazep-pushcha;;;Jazep_Pusca
71;Міхась Машара;1902-1976;1902;1976;m;;;;https://be.wikipedia.org/wiki/%D0%9C%D1%96%D1%85%D0%B0%D1%81%D1%8C_%D0%9C%D0%B0%D1%88%D0%B0%D1%80%D0%B0 ;;;;;;
72;Анатоль Вольны;1902-1937;1902;1937;m;;;;https://be.wikipedia.org/wiki/%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C_%D0%92%D0%BE%D0%BB%D1%8C%D0%BD%D1%8B;;;;;;
73;Тодар Кляшторны;1903-1937;1903;1937;m;;;;https://be.wikipedia.org/wiki/%D0%A2%D0%BE%D0%B4%D0%B0%D1%80_%D0%9A%D0%BB%D1%8F%D1%88%D1%82%D0%BE%D1%80%D0%BD%D1%8B ;;;;;;
